delayed,marketing_airline_network,airport_code,destcityname,distance,year,month,dayofmonth,day_of_week,hour,temp_mean,precipitation,wind_speed
0,DL,ATL,"Portland, OR",3176.83716,2022,10,13,3,19,-7.055555555555555,0.5,22.1
0,AA,PHX,"Yuma, AZ",257.4944,2022,12,10,5,21,-12.583333333333334,0.0,9.7
1,AA,OPF,"Baltimore, MD",1522.43564,2022,1,19,2,21,-8.472222222222221,0.0,16.6
0,WN,MSY,"Baltimore, MD",1606.12132,2022,1,8,5,16,-8.777777777777779,0.0,27.1
1,F9,DEN,"Philadelphia, PA",2507.35172,2022,11,29,1,0,-21.13888888888889,3.6,20.0
1,NK,MSY,"Chicago, IL",1347.01758,2022,10,26,2,21,-7.861111111111111,0.0,20.5
0,WN,ONT,"Las Vegas, NV",317.03998,2022,1,5,2,8,-10.36111111111111,0.0,7.6
0,AA,CLT,"Baltimore, MD",580.97174,2022,1,18,1,16,-17.22222222222222,0.0,15.5
0,DL,PDK,"Alexandria, LA",804.67,2022,1,9,6,9,-12.36111111111111,4.5,21.4
0,WN,IAH,"Long Beach, CA",2211.2331599999998,2022,11,27,6,18,-9.305555555555555,0.0,17.7
0,AS,SFO,"Santa Ana, CA",598.67448,2022,10,23,6,15,-9.805555555555555,0.0,22.7
0,AA,CLT,"Huntsville, AL",535.91022,2022,10,6,3,8,-8.027777777777779,0.0,8.6
0,UA,DCA,"New York, NY",368.53886,2022,12,20,1,17,-17.666666666666668,0.0,12.6
0,NK,PDK,"Minneapolis, MN",1459.67138,2022,11,17,3,10,-16.0,0.0,19.1
0,UA,RDU,"Newark, NJ",669.48544,2022,1,28,4,11,-16.333333333333332,0.0,13.0
0,AA,KAEG,"Los Angeles, CA",1089.52318,2022,1,23,6,19,-16.02777777777778,0.0,18.8
0,UA,BJC,"Newark, NJ",2582.9907,2022,10,13,3,23,-11.5,0.0,14.0
0,UA,LGA,"Houston, TX",2278.82544,2022,11,3,3,14,-10.5,0.0,10.5
0,AA,TPA,"Dallas/Fort Worth, TX",1495.07686,2022,1,2,6,7,-4.833333333333333,0.3,25.8
1,DL,RDU,"Minneapolis, MN",1577.1532,2022,12,27,1,18,-16.944444444444443,0.0,9.5
0,UA,SAN,"Denver, CO",1372.76702,2022,10,26,2,12,-8.13888888888889,0.0,15.5
0,DL,ATL,"Tallahassee, FL",358.88282,2022,12,11,6,8,-11.583333333333334,4.5,13.2
0,AS,LIH,"Seattle, WA",3176.83716,2022,1,23,6,23,-5.166666666666667,3.7,12.7
0,WN,PHX,"Austin, TX",1403.34448,2022,10,30,6,5,-7.5,0.0,10.8
0,UA,EWR,"Atlanta, GA",1200.56764,2022,12,15,3,14,-16.75,4.5,30.4
1,UA,RDU,"Houston, TX",1676.93228,2022,12,25,6,6,-18.75,0.0,13.8
0,DL,SLC,"Minneapolis, MN",1594.85594,2022,12,29,3,11,-18.0,0.2,23.4
0,AA,ORD,"Dayton, OH",386.2416,2022,10,16,6,9,-13.5,0.0,21.6
0,AA,JAX,"Charlotte, NC",527.86352,2022,12,1,3,19,-10.75,0.0,21.9
0,AA,HSV,"Charlotte, NC",535.91022,2022,12,21,2,16,-14.416666666666666,0.0,15.8
0,UA,FAT,"Los Angeles, CA",336.35206,2022,2,9,2,10,-11.38888888888889,0.0,10.1
0,HA,OGG,"Sacramento, CA",3176.83716,2022,1,14,4,13,-5.333333333333334,0.0,8.1
0,WN,LAS,"Austin, TX",1754.1806,2022,12,6,1,5,-13.027777777777779,0.0,11.8
0,AA,MKE,"Chicago, IL",107.82578,2022,10,6,3,14,-9.444444444444445,4.5,36.0
0,DL,OMA,"Detroit, MI",1047.68034,2022,11,4,4,6,-14.833333333333334,4.5,24.4
1,AA,SPS,"Dallas/Fort Worth, TX",181.85542,2022,12,4,6,10,-12.805555555555555,1.5,18.2
0,WN,RIC,"Atlanta, GA",774.09254,2022,10,13,3,6,-6.944444444444445,4.5,21.0
0,AA,LAS,"Dallas/Fort Worth, TX",1697.8537,2022,10,18,1,6,-4.8055555555555545,0.0,11.9
0,AS,LAX,"Santa Rosa, CA",643.736,2022,10,19,2,14,-3.5833333333333335,0.0,20.7
1,AA,ORD,"Fort Wayne, IN",252.66638,2022,11,4,4,9,-7.305555555555555,0.9,26.7
0,WN,SAN,"Oakland, CA",717.76564,2022,1,22,5,8,-10.13888888888889,0.0,21.0
0,UA,ORD,"Detroit, MI",378.1949,2022,2,11,4,10,-16.5,2.7,31.1
0,WN,HOU,"Kansas City, MO",1071.82044,2022,10,18,1,19,-8.694444444444445,0.0,21.1
0,F9,RSW,"Cleveland, OH",1649.5735,2022,1,24,0,18,-11.36111111111111,0.0,10.8
0,AA,OMA,"New York, NY",1847.52232,2022,12,16,4,7,-20.694444444444443,0.3,32.1
0,WN,DEN,"Oakland, CA",1540.13838,2022,10,5,2,6,-10.027777777777779,0.0,9.8
1,DL,ATL,"Columbus, OH",719.37498,2022,1,5,2,18,-12.5,0.0,19.9
0,AA,CLT,"Louisville, KY",539.1289,2022,1,7,4,13,-16.02777777777778,0.0,26.3
0,DL,SEA,"Salt Lake City, UT",1108.83526,2022,10,12,2,17,-10.277777777777779,0.0,17.1
0,UA,ORF,"Washington, DC",252.66638,2022,1,30,6,15,-18.583333333333332,0.0,26.4
0,UA,LAS,"Denver, CO",1010.66552,2022,1,24,0,9,-11.527777777777779,0.0,14.8
0,B6,MCO,"Newark, NJ",1507.95158,2022,10,29,5,7,-4.416666666666667,1.5,14.0
0,NK,FLL,"New York, NY",1731.64984,2022,12,5,0,20,-5.472222222222223,0.6,20.4
0,DL,MCO,"Detroit, MI",1540.13838,2022,12,12,0,11,-7.75,0.0,13.1
0,F9,ATL,"Philadelphia, PA",1071.82044,2022,1,25,1,8,-12.277777777777779,0.0,18.2
0,AS,SAN,"Newark, NJ",3176.83716,2022,12,18,6,8,-11.38888888888889,0.0,12.5
1,AA,SMF,"Phoenix, AZ",1041.24298,2022,11,30,2,6,-13.805555555555555,0.0,13.6
0,DL,CHO,"Atlanta, GA",735.46838,2022,10,21,4,17,-12.11111111111111,0.0,8.4
0,AA,MDW,"Charlotte, NC",963.99466,2022,12,11,6,7,-16.13888888888889,0.0,11.7
0,UA,LGA,"Chicago, IL",1179.64622,2022,12,29,3,10,-15.86111111111111,0.0,16.5
0,NK,MSY,"Orlando, FL",886.74634,2022,10,4,1,16,-4.944444444444444,0.4,14.0
0,UA,MDW,"Detroit, MI",378.1949,2022,2,15,1,17,-18.055555555555557,0.0,29.7
0,UA,LAX,"San Diego, CA",175.41806,2022,12,1,3,22,-10.666666666666666,0.3,14.3
0,UA,AUS,"Houston, TX",225.3076,2022,12,14,2,19,-10.305555555555555,1.2,25.1
1,AA,SAN,"Charlotte, NC",3176.83716,2022,11,8,1,6,-8.833333333333334,4.5,36.4
0,AA,ORD,"Tampa, FL",1627.04274,2022,1,6,3,18,-25.38888888888889,0.0,19.8
0,WN,IAH,"Las Vegas, NV",1987.5348999999999,2022,11,20,6,22,-13.194444444444445,0.4,16.9
1,WN,LAS,"Denver, CO",1010.66552,2022,1,5,2,9,-13.972222222222221,0.0,12.3
0,AA,SFO,"Charlotte, NC",3176.83716,2022,10,28,4,23,-10.444444444444445,0.0,15.2
0,UA,MDW,"Springfield, IL",280.02515999999997,2022,10,27,3,18,-14.444444444444445,0.0,15.9
1,AS,SEA,"Bellingham, WA",149.66862,2022,11,27,6,15,-14.86111111111111,4.5,30.2
1,B6,BOS,"Fort Lauderdale, FL",1990.75358,2022,12,28,2,5,-17.52777777777778,0.0,18.9
0,B6,JFK,"Las Vegas, NV",3176.83716,2022,10,19,2,17,-12.88888888888889,0.0,27.6
0,AS,JFK,"Seattle, WA",3176.83716,2022,11,9,2,16,-13.694444444444445,0.0,18.9
0,WN,ORD,"Cleveland, OH",494.06738,2022,11,11,4,15,-13.583333333333334,0.0,17.9
0,WN,MCO,"Islip, NY",1562.66914,2022,10,1,5,17,-5.416666666666667,0.0,11.8
0,UA,IAH,"Nashville, TN",1057.33638,2022,2,7,0,20,-12.333333333333334,0.0,15.5
0,DL,BUF,"Detroit, MI",387.85094,2022,11,21,0,17,-18.11111111111111,1.3,34.9
0,AA,ORD,"Richmond, VA",1033.19628,2022,12,29,3,9,-12.25,0.0,29.2
0,DL,PDK,"Cincinnati, OH",600.28382,2022,10,3,0,19,-7.861111111111111,0.0,13.7
0,AA,OPF,"Milwaukee, WI",2024.54972,2022,1,10,0,21,-5.388888888888889,4.5,12.8
1,AA,JFK,"Chicago, IL",1179.64622,2022,11,4,4,12,-10.083333333333334,0.0,15.9
0,DL,PDX,"Seattle, WA",207.60486,2022,12,8,3,11,-15.88888888888889,4.5,19.4
1,AA,CLT,"Chattanooga, TN",387.85094,2022,1,3,0,20,-13.694444444444445,4.5,38.7
1,DL,ATL,"Daytona Beach, FL",589.0184399999999,2022,10,27,3,22,-9.833333333333334,0.0,17.6
0,AA,LAS,"Miami, FL",3176.83716,2022,10,26,2,23,-9.722222222222221,0.0,20.0
0,AA,DCA,"Fayetteville, AR",1549.79442,2022,1,31,0,19,-18.694444444444443,0.0,11.7
0,AA,OPF,"Baltimore, MD",1522.43564,2022,1,16,6,8,-6.416666666666667,4.5,34.9
0,AS,MDW,"Boise, ID",2312.62158,2022,12,4,6,15,-18.61111111111111,0.0,21.0
0,DL,LGA,"Albany, NY",218.87024,2022,11,18,4,9,-15.833333333333334,1.8,30.5
0,AS,SNA,"Seattle, WA",1573.93452,2022,11,27,6,7,-9.527777777777779,0.0,10.5
0,UA,MDW,"Minneapolis, MN",537.51956,2022,10,13,3,7,-13.555555555555555,0.3,36.7
0,AA,AUS,"Kansas City, MO",1046.071,2022,12,16,4,6,-12.805555555555555,1.0,22.6
1,UA,SYR,"Denver, CO",2401.13528,2022,12,19,0,15,-18.0,2.7,22.7
1,DL,MIA,"New York, NY",1752.57126,2022,10,12,2,19,-3.166666666666666,4.2,14.1
0,AA,ORD,"Newark, NJ",1157.11546,2022,1,22,5,8,-19.75,1.0,28.6
0,NK,IAH,"Fort Lauderdale, FL",1554.62244,2022,10,7,4,5,-4.055555555555554,0.0,9.1
0,DL,LUK,"Los Angeles, CA",3057.746,2022,10,10,0,7,-10.0,0.0,9.2
0,AS,SJC,"Los Angeles, CA",495.67672,2022,1,14,4,14,-11.277777777777779,0.0,16.1
0,WN,LGA,"Dallas, TX",2222.49854,2022,1,2,6,7,-13.305555555555555,4.5,27.2
0,DL,MSP,"Washington, DC",1498.29554,2022,12,25,6,10,-26.166666666666664,1.7,15.6
0,AA,LYH,"Charlotte, NC",281.6345,2022,11,27,6,16,-11.083333333333334,4.5,24.0
0,UA,SFO,"Cleveland, OH",3176.83716,2022,12,5,0,22,-11.333333333333334,0.9,16.0
0,B6,LGA,"Jacksonville, FL",1340.58022,2022,12,22,3,15,-15.944444444444445,4.5,31.6
1,DL,ATL,"Charleston/Dunbar, WV",584.19042,2022,10,12,2,21,-6.722222222222223,4.5,16.6
0,UA,MDW,"White Plains, NY",1187.69292,2022,11,2,2,7,-10.055555555555555,0.0,15.9
1,UA,LCK,"Denver, CO",1857.1783599999999,2022,12,22,3,15,-15.972222222222221,4.5,14.9
1,UA,DEN,"Charleston, SC",2331.93366,2022,12,25,6,17,-16.47222222222222,0.0,19.1
1,WN,BWI,"Chicago, IL",983.30674,2022,10,14,4,19,-9.5,0.9,14.2
1,NK,SFB,"New Orleans, LA",886.74634,2022,10,12,2,18,-3.9722222222222214,4.5,14.4
0,DL,SDF,"Atlanta, GA",516.59814,2022,10,30,6,10,-9.416666666666666,4.5,15.9
1,F9,BJC,"Dallas/Fort Worth, TX",1031.58694,2022,10,22,5,21,-8.75,0.0,19.9
0,UA,SEA,"San Francisco, CA",1092.74186,2022,10,27,3,16,-10.666666666666666,0.0,27.6
0,UA,HOU,"Baltimore, MD",1987.5348999999999,2022,10,5,2,9,-5.0,0.0,13.6
0,DL,ONT,"Seattle, WA",1538.52904,2022,11,25,4,11,-9.444444444444445,0.0,12.0
1,UA,BJC,"Fargo, ND",1009.05618,2022,12,2,4,10,-17.52777777777778,0.4,38.7
0,WN,SAN,"Honolulu, HI",3176.83716,2022,1,25,1,16,-10.944444444444445,0.0,17.4
0,UA,DCA,"Newark, NJ",341.18008,2022,12,10,5,16,-16.61111111111111,0.0,7.4
1,WN,LAS,"Sacramento, CA",638.90798,2022,12,22,3,15,-13.86111111111111,0.0,11.7
0,DL,ATL,"Newark, NJ",1200.56764,2022,10,10,0,9,-8.972222222222221,0.0,13.5
0,DL,CLE,"Atlanta, GA",891.57436,2022,11,16,2,12,-16.583333333333332,1.2,27.3
0,WN,PHX,"Oakland, CA",1039.63364,2022,11,9,2,5,-9.055555555555555,2.3,24.5
0,DL,PDK,"Memphis, TN",534.30088,2022,10,6,3,14,-8.055555555555555,0.0,10.9
0,AA,LEX,"Charlotte, NC",452.22454,2022,10,28,4,10,-10.694444444444445,0.0,13.8
0,AS,BOI,"Spokane, WA",461.88058,2022,11,2,2,8,-15.666666666666666,3.8,23.3
0,F9,RDU,"Orlando, FL",859.38756,2022,10,24,0,21,-8.583333333333334,0.0,9.4
1,F9,CLE,"Orlando, FL",1440.3593,2022,12,17,5,19,-18.38888888888889,0.2,22.8
0,DL,SEA,"Minneapolis, MN",2251.46666,2022,11,8,1,0,-15.527777777777779,0.0,27.2
0,AA,BHM,"Charlotte, NC",563.269,2022,11,18,4,7,-15.472222222222221,0.0,9.8
0,AA,CLT,"Ashland, WV",378.1949,2022,12,28,2,22,-15.36111111111111,0.0,12.6
1,UA,IAH,"Minneapolis, MN",1664.05756,2022,11,6,6,12,-6.25,2.6,15.9
0,WN,BZN,"Las Vegas, NV",1128.14734,2022,10,29,5,14,-15.722222222222221,0.0,9.5
1,UA,ORD,"Cleveland, OH",508.55144,2022,12,22,3,21,-23.27777777777778,4.5,26.6
1,F9,SFB,"Knoxville, TN",856.16888,2022,1,9,6,19,-5.583333333333333,0.0,18.0
0,DL,MOT,"Minneapolis, MN",722.59366,2022,10,1,5,7,-9.805555555555555,0.2,21.7
0,AA,PHX,"Bend/Redmond, OR",1437.14062,2022,11,20,6,13,-8.833333333333334,0.0,22.4
0,DL,ATL,"Tampa, FL",653.39204,2022,10,2,6,19,-7.222222222222222,0.0,21.2
0,UA,ELP,"Houston, TX",1073.42978,2022,10,23,6,8,-6.361111111111111,0.4,35.8
0,AA,IAH,"Dallas/Fort Worth, TX",397.50698,2022,10,6,3,10,-4.333333333333333,0.0,11.0
0,AA,BOS,"Austin, TX",2732.65932,2022,10,5,2,12,-10.222222222222221,4.5,26.2
0,AA,CLT,"Kansas City, MO",1300.34672,2022,1,5,2,13,-14.083333333333334,0.0,15.6
0,NK,FLL,"Newark, NJ",1713.9471,2022,11,1,1,7,-3.0277777777777772,1.3,13.5
1,WN,AUS,"Orlando, FL",1599.68396,2022,11,11,4,20,-9.11111111111111,4.5,31.4
1,DL,MCO,"Atlanta, GA",650.17336,2022,12,29,3,17,-7.805555555555555,0.0,14.5
0,B6,DCA,"West Palm Beach/Palm Beach, FL",1379.20438,2022,12,14,2,10,-17.083333333333332,0.0,8.2
1,WN,LAX,"Denver, CO",1387.25108,2022,10,20,3,20,-4.777777777777779,0.0,17.6
0,DL,ATL,"Richmond, VA",774.09254,2022,12,24,5,22,-22.416666666666668,0.0,28.9
1,DL,BOS,"Raleigh/Durham, NC",984.91608,2022,10,26,2,20,-8.38888888888889,4.5,17.9
0,DL,CLE,"Atlanta, GA",891.57436,2022,10,28,4,6,-12.88888888888889,0.0,13.0
0,WN,MSY,"Houston, TX",486.02067999999997,2022,10,30,6,11,-7.416666666666667,0.0,16.9
0,DL,BOS,"Pittsburgh, PA",798.23264,2022,10,14,4,20,-8.277777777777779,4.5,26.0
0,AA,BUF,"Dallas/Fort Worth, TX",1950.52008,2022,11,30,2,6,-15.222222222222221,4.5,36.2
0,AA,ORD,"Denver, CO",1429.09392,2022,12,2,4,8,-14.777777777777779,0.0,29.9
0,DL,SAV,"Atlanta, GA",344.39876,2022,12,5,0,17,-10.166666666666666,2.0,10.5
0,WN,SFO,"Burbank, CA",524.64484,2022,11,22,1,6,-11.63888888888889,0.0,12.0
0,DL,PLN,"Detroit, MI",391.06962,2022,2,14,0,6,-26.166666666666664,0.5,17.6
0,B6,BWI,"Boston, MA",593.84646,2022,11,4,4,16,-9.63888888888889,0.0,11.9
0,AA,DCA,"New York, NY",344.39876,2022,12,1,3,8,-16.22222222222222,0.0,18.4
0,UA,GEG,"Denver, CO",1345.40824,2022,1,17,0,5,-17.833333333333332,1.4,14.2
0,F9,BJC,"Atlanta, GA",1929.5986599999999,2022,10,28,4,0,-15.027777777777779,0.0,8.1
0,AA,JFK,"Austin, TX",2447.80614,2022,11,8,1,17,-12.055555555555555,0.0,22.9
0,AS,SFO,"Las Vegas, NV",666.26676,2022,12,27,1,18,-10.944444444444445,4.5,35.7
1,AA,SPI,"Dallas/Fort Worth, TX",1013.8842,2022,10,18,1,15,-15.916666666666666,0.0,24.9
0,DL,ATL,"Phoenix, AZ",2554.02258,2022,10,31,0,21,-7.805555555555555,4.5,18.2
0,AA,PHX,"Kansas City, MO",1680.15096,2022,10,11,1,8,-2.9166666666666665,0.0,16.2
0,UA,SDF,"Chicago, IL",460.27124,2022,10,6,3,6,-8.277777777777779,0.1,11.7
0,UA,MDW,"Hayden, CO",1623.82406,2022,1,18,1,10,-17.88888888888889,0.0,32.0
0,AA,JAX,"Charlotte, NC",527.86352,2022,1,21,4,14,-12.083333333333334,0.5,17.7
1,F9,SFB,"Islip, NY",1562.66914,2022,1,30,6,22,-14.194444444444445,0.0,11.7
0,AA,MIA,"San Juan, PR",1681.7603,2022,12,2,4,18,-4.333333333333333,0.1,24.1
0,UA,GEG,"San Francisco, CA",1179.64622,2022,11,2,2,15,-16.583333333333332,1.6,24.0
0,AA,JFK,"Dallas/Fort Worth, TX",2235.37326,2022,1,23,6,5,-18.47222222222222,0.4,15.6
1,DL,MLI,"Atlanta, GA",1018.71222,2022,12,24,5,17,-26.166666666666664,0.0,29.8
0,DL,LGA,"Denver, CO",2616.78684,2022,1,19,2,19,-17.0,0.0,25.3
0,AS,BFI,"Fort Lauderdale, FL",3176.83716,2022,12,12,0,7,-15.527777777777779,0.6,12.3
0,UA,LAS,"Houston, TX",1966.61348,2022,11,13,6,6,-13.166666666666666,0.0,32.9
0,AA,MSP,"Phoenix, AZ",2053.51784,2022,1,18,1,5,-19.694444444444443,1.0,23.1
0,AA,JFK,"Pittsburgh, PA",547.1756,2022,12,16,4,16,-14.61111111111111,4.5,38.7
1,UA,DCA,"Rochester, NY",463.48992,2022,11,11,4,17,-8.222222222222221,4.5,24.9
0,UA,MDW,"Springfield, MO",704.89092,2022,11,25,4,12,-15.13888888888889,0.0,17.1
0,DL,SLC,"Houston, TX",1923.1613,2022,10,21,4,20,-8.527777777777779,0.0,21.4
0,DL,SLC,"Twin Falls, ID",281.6345,2022,12,10,5,21,-16.11111111111111,0.0,28.5
1,DL,SLC,"Burbank, CA",923.76116,2022,11,6,6,20,-13.472222222222221,0.3,19.6
0,DL,TLH,"Atlanta, GA",358.88282,2022,11,21,0,5,-11.305555555555555,0.0,13.3
0,UA,TUL,"Houston, TX",690.40686,2022,10,29,5,15,-8.944444444444445,2.1,15.6
0,G4,MLB,"Pittsburgh, PA",1374.37636,2022,1,30,6,10,-13.666666666666666,0.0,17.3
0,UA,STS,"San Francisco, CA",106.21644,2022,10,23,6,7,-9.305555555555555,0.0,17.3
0,UA,FSD,"Chicago, IL",743.51508,2022,10,18,1,18,-18.72222222222222,0.0,13.8
0,WN,BNA,"Fort Lauderdale, FL",1276.20662,2022,12,17,5,6,-16.02777777777778,0.0,23.9
0,WN,BWI,"Chicago, IL",983.30674,2022,1,10,0,19,-17.444444444444443,0.0,22.9
0,UA,IAH,"Los Angeles, CA",2219.27986,2022,1,19,2,12,-8.444444444444446,4.5,25.0
0,WN,PHX,"Palm Springs, CA",420.03774,2022,1,14,4,14,-9.38888888888889,0.0,9.1
0,WN,DAL,"Houston, TX",384.63226,2022,10,6,3,6,-4.222222222222223,0.0,12.4
0,AS,MRI,"Nome, AK",867.43426,2022,10,7,4,10,-12.63888888888889,4.5,12.1
0,UA,HOU,"Washington, DC",1944.0827199999999,2022,11,10,3,18,-4.944444444444444,0.0,15.5
0,AA,MKE,"Chicago, IL",107.82578,2022,1,11,1,10,-21.88888888888889,0.0,28.1
0,WN,LGB,"Sacramento, CA",622.81458,2022,10,9,6,19,-5.361111111111111,0.0,15.3
0,AA,OMA,"Dallas/Fort Worth, TX",938.24522,2022,10,27,3,19,-11.25,0.1,23.2
1,NK,MCO,"Louisville, KY",1157.11546,2022,12,23,4,17,-10.166666666666666,1.2,22.4
1,B6,ATL,"New York, NY",1223.0984,2022,10,26,2,19,-9.833333333333334,2.3,24.7
0,AA,IDA,"Dallas/Fort Worth, TX",1762.2273,2022,10,1,5,7,-11.527777777777779,1.3,11.9
0,AA,DCA,"Des Moines, IA",1443.57798,2022,12,27,1,10,-17.805555555555557,0.0,10.5
0,F9,MCO,"Providence, RI",1725.21248,2022,10,26,2,6,-5.027777777777778,0.1,12.0
0,DL,MSP,"Chicago, IL",561.65966,2022,1,31,0,7,-21.52777777777778,0.0,18.1
0,UA,SDF,"Houston, TX",1268.15992,2022,10,14,4,17,-10.333333333333334,0.0,24.5
1,UA,HLN,"Denver, CO",955.94796,2022,12,24,5,6,-17.52777777777778,0.1,15.1
0,UA,DEN,"Durango, CO",403.94434,2022,10,10,0,20,-9.666666666666666,0.0,16.9
0,AA,JFK,"Miami, FL",1763.83664,2022,11,8,1,18,-12.055555555555555,0.0,22.9
0,WN,ORD,"Washington, DC",928.5891799999999,2022,1,23,6,19,-24.555555555555557,4.5,18.7
0,AA,CLT,"Louisville, KY",539.1289,2022,10,25,1,8,-8.75,0.0,9.2
0,AA,MLI,"Chicago, IL",223.69826,2022,12,9,4,14,-15.88888888888889,4.5,19.7
1,B6,SFB,"New York, NY",1528.873,2022,11,15,1,20,-5.388888888888889,0.0,10.7
0,UA,LAS,"Los Angeles, CA",379.80424,2022,10,21,4,7,-5.25,0.0,20.8
0,UA,HOU,"Wichita, KS",872.26228,2022,12,26,0,14,-13.944444444444445,0.0,12.8
0,UA,LAX,"Houston, TX",2219.27986,2022,12,7,2,8,-11.86111111111111,0.0,16.5
0,DL,PDK,"Greer, SC",246.22902,2022,11,2,2,15,-8.055555555555555,0.3,15.3
0,WN,SNA,"Sacramento, CA",650.17336,2022,11,11,4,6,-10.083333333333334,0.0,15.1
0,WN,ALB,"Orlando, FL",1726.82182,2022,1,22,5,7,-25.86111111111111,0.0,10.9
0,UA,MDW,"Las Vegas, NV",2436.54076,2022,12,6,1,9,-15.555555555555555,0.0,12.8
0,UA,ORD,"Dayton, OH",386.2416,2022,10,10,0,8,-10.25,0.0,10.1
0,DL,PDK,"New Orleans, LA",683.9695,2022,11,18,4,23,-15.38888888888889,0.0,12.3
0,NK,MDW,"Phoenix, AZ",2317.4496,2022,11,27,6,7,-15.36111111111111,4.5,24.2
0,DL,DTW,"San Francisco, CA",3176.83716,2022,11,28,0,20,-15.444444444444445,0.2,15.8
0,WN,DEN,"Santa Ana, CA",1361.50164,2022,1,31,0,8,-15.13888888888889,0.0,23.5
0,DL,CLT,"New York, NY",870.65294,2022,10,10,0,6,-9.444444444444445,0.0,10.8
0,AA,LGA,"Houston, TX",2278.82544,2022,11,22,1,13,-15.416666666666666,0.0,17.9
1,WN,ORD,"Louisville, KY",436.13114,2022,10,15,5,19,-14.25,0.0,21.1
0,UA,ORD,"Kansas City, MO",648.56402,2022,10,4,1,13,-10.222222222222221,0.0,8.7
1,WN,ORD,"Fort Lauderdale, FL",1878.09978,2022,11,28,0,5,-16.63888888888889,0.0,16.9
0,AA,EUG,"Phoenix, AZ",1532.09168,2022,11,27,6,5,-15.166666666666666,4.5,18.3
1,AA,CLT,"Austin, TX",1660.83888,2022,1,4,1,18,-16.5,0.0,11.7
0,B6,BOS,"Cleveland, OH",906.05842,2022,10,7,4,16,-7.388888888888889,0.0,20.3
0,WN,DEN,"Dallas, TX",1047.68034,2022,1,27,3,20,-21.666666666666668,4.2,16.5
0,DL,ATL,"Houston, TX",1108.83526,2022,12,20,1,16,-15.472222222222221,4.5,18.1
0,DL,JFK,"Indianapolis, IN",1070.2111,2022,11,27,6,9,-12.0,4.5,38.7
0,WN,DAL,"Long Beach, CA",1982.70688,2022,10,26,2,10,-9.972222222222221,0.0,14.2
1,UA,MDW,"Orlando, FL",1617.3867,2022,11,18,4,18,-20.333333333333332,0.3,27.2
0,UA,BZN,"Chicago, IL",1907.0679,2022,12,29,3,12,-22.416666666666668,0.0,11.3
0,UA,MDW,"Dallas/Fort Worth, TX",1290.69068,2022,10,18,1,19,-15.555555555555555,0.0,30.5
0,DL,PWM,"Atlanta, GA",1652.79218,2022,10,29,5,15,-13.63888888888889,0.0,11.9
0,UA,LAX,"Denver, CO",1387.25108,2022,1,18,1,5,-10.166666666666666,1.5,18.8
0,B6,BOS,"Washington, DC",642.12666,2022,11,2,2,12,-10.027777777777779,0.0,20.5
0,DL,PDK,"Sarasota/Bradenton, FL",714.54696,2022,11,28,0,15,-11.38888888888889,0.0,20.3
0,UA,EWR,"Las Vegas, NV",3176.83716,2022,12,14,2,17,-17.055555555555557,0.0,17.4
0,DL,SLC,"Phoenix, AZ",815.93538,2022,12,18,6,22,-21.72222222222222,0.0,8.4
0,DL,BOS,"Las Vegas, NV",3176.83716,2022,10,5,2,8,-10.222222222222221,4.5,26.2
0,UA,SFO,"Reno, NV",308.99328,2022,1,17,0,22,-11.13888888888889,0.0,7.6
1,UA,IAH,"Los Angeles, CA",2219.27986,2022,11,5,5,20,-8.027777777777779,4.5,30.4
1,UA,DTW,"Houston, TX",1730.0405,2022,12,25,6,8,-23.13888888888889,1.0,24.9
0,B6,JFK,"San Diego, CA",3176.83716,2022,11,27,6,20,-12.0,4.5,38.7
0,WN,DAL,"Austin, TX",304.16526,2022,11,30,2,7,-14.75,0.0,30.2
0,WN,RNO,"Denver, CO",1293.90936,2022,11,6,6,10,-12.25,0.5,10.2
0,AA,CLT,"Gulfport/Biloxi, MS",928.5891799999999,2022,11,19,5,20,-14.13888888888889,0.0,18.4
0,DL,DTW,"Orlando, FL",1540.13838,2022,1,3,0,8,-21.61111111111111,0.0,17.1
0,AA,CLT,"Albany, NY",1039.63364,2022,11,26,5,22,-11.833333333333334,0.0,15.1
0,AA,PHX,"St. George, UT",421.64708,2022,11,19,5,21,-9.944444444444445,0.0,19.8
0,WN,SEA,"San Jose, CA",1120.1006399999999,2022,1,18,1,17,-13.88888888888889,1.1,22.0
1,B6,LGA,"Sarasota/Bradenton, FL",1684.97898,2022,1,31,0,15,-23.194444444444443,0.0,13.8
0,B6,BOS,"Savannah, GA",1450.01534,2022,11,5,5,10,-7.083333333333333,0.1,24.3
0,WN,SAN,"Denver, CO",1372.76702,2022,1,11,1,9,-9.36111111111111,0.0,15.6
0,AA,CLT,"Raleigh/Durham, NC",209.2142,2022,12,6,1,16,-12.75,3.6,7.4
1,AA,PHL,"Islip, NY",209.2142,2022,1,24,0,14,-18.27777777777778,0.0,12.9
1,NK,MCO,"Charlotte, NC",753.17112,2022,1,3,0,11,-8.61111111111111,1.4,25.2
0,DL,LAX,"Reno, NV",629.25194,2022,2,12,5,19,-6.388888888888889,0.0,16.3
0,AA,AUS,"Dallas/Fort Worth, TX",305.7746,2022,11,5,5,15,-8.444444444444445,0.0,17.6
0,AS,LAS,"San Francisco, CA",666.26676,2022,10,25,1,8,-10.38888888888889,0.0,8.1
0,AA,CLT,"Tulsa, OK",1355.06428,2022,10,27,3,19,-9.75,0.0,19.4
